,location,location-url,area,area-url,category,content,content-url,content-img
301,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,아즈마바시 다리,https://www.gotokyo.org/kr/spot/282/index.html,https://www.gotokyo.org/kr/spot/282/images/282_0219_3_670x450.jpg
302,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,,https://www.gotokyo.org/shuun/kr/course/054.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
303,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,,https://www.gotokyo.org/shuun/kr/course/020.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
304,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,,https://www.gotokyo.org/shuun/kr/course/051.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
305,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,,https://www.gotokyo.org/shuun/kr/course/053.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
306,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,아사쿠사,https://www.gotokyo.org/kr/story/walks-and-tours/asakusa/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/asakusa/images/area022_1001_18_670x450.jpg
307,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,3 역시 아사쿠사 루트,https://www.gotokyo.org/kr/guide-services/asakusa-route/index.html,https://www.gotokyo.org/kr/guide-services/asakusa-route/images/15_1_670x450.jpg
308,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,수상 버스를 타고 아사쿠사에서 오다이바로,https://www.gotokyo.org/kr/story/walks-and-tours/take-the-water-bus-from-asakusa-to-odaiba/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/take-the-water-bus-from-asakusa-to-odaiba/images/485_0342_1_670x450_1.jpg
309,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,기타 정보,아사쿠사에서 도쿄 스카이트리까지 여유롭게 산책,https://www.gotokyo.org/kr/story/walks-and-tours/strolling-from-asakusa-to-tokyo-skytree/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/strolling-from-asakusa-to-tokyo-skytree/images/93_0163_3_670x450_1.jpg
310,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,공원・정원,오요코가와 친수공원,https://www.gotokyo.org/kr/spot/916/index.html,https://www.gotokyo.org/en/spot/916/images/916_0536_1_670x450.jpg
311,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,공원・정원,구 야스다 정원,https://www.gotokyo.org/kr/spot/510/index.html,https://www.gotokyo.org/en/spot/510/images/510_0361_1_670x450.jpg
312,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,공원・정원,요코아미쵸 공원,https://www.gotokyo.org/kr/spot/1157/index.html,https://www.gotokyo.org/kr/spot/1157/images/1157_0085_1_670x450.jpg
313,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,스미다 호쿠사이 미술관,https://www.gotokyo.org/kr/spot/138/index.html,https://www.gotokyo.org/en/spot/138/images/138_0624_2_670x450.jpg
314,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,도쿄도 에도 도쿄 박물관,https://www.gotokyo.org/kr/spot/1745/index.html,https://www.gotokyo.org/en/spot/1745/images/1745_2_670x450.jpg
315,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,NTT도코모 역사전시 스퀘어,https://www.gotokyo.org/kr/spot/910/index.html,https://www.gotokyo.org/en/spot/910/images/910_main_450.jpg
316,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,도쿄도 부흥기념관,https://www.gotokyo.org/kr/spot/1257/index.html,https://www.gotokyo.org/en/spot/1257/images/1257_0596_1_670x450.jpg
317,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,도쿄도 위령당,https://www.gotokyo.org/kr/spot/358/index.html,https://www.gotokyo.org/en/spot/358/images/358_0255_1_670x450.jpg
318,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,스모 사진 자료관,https://www.gotokyo.org/kr/spot/381/index.html,https://www.gotokyo.org/kr/spot/381/images/381_0836_1_670x450.jpg
319,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,역사박물관,료고쿠 불꽃놀이 자료관,https://www.gotokyo.org/kr/spot/458/index.html,https://www.gotokyo.org/kr/spot/458/images/458_0323_2_670x450.jpg
320,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,료고쿠,https://www.gotokyo.org/kr/destinations/eastern-tokyo/ryogoku/index.html,기타 정보,료고쿠 주변 탐방,https://www.gotokyo.org/kr/story/walks-and-tours/ryogoku/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/ryogoku/images/area023_1002_20_670x450.jpg
321,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,쇼핑스트리트・상점가,시타마치닌조 기라키라타치바나 상점가,https://www.gotokyo.org/kr/spot/915/index.html,https://www.gotokyo.org/en/spot/915/images/915_0535_1_670x450.jpg
322,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,쇼핑스트리트・상점가,하토노마치도리 상점가,https://www.gotokyo.org/kr/spot/858/index.html,https://www.gotokyo.org/kr/spot/858/images/858_0519_1_670x450.jpg
323,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,랜드마크,도쿄 스카이트리®,https://www.gotokyo.org/kr/spot/6/index.html,https://www.gotokyo.org/en/spot/6/images/4507_1_670x450.jpg
324,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,랜드마크,도쿄 스카이트리 타운,https://www.gotokyo.org/kr/spot/80/index.html,https://www.gotokyo.org/en/spot/80/images/80_0630_1_670x450.jpg
325,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,랜드마크,아라카와 하천 부지,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_039/images/new39_670x450.jpg
326,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,전통 문화체험,,https://www.gotokyo.org/kr/workshop/sd016/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
327,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,전통 문화체험,사탕 세공 실연,https://www.gotokyo.org/kr/workshop/sd034/index.html,https://www.gotokyo.org/kr/workshop/sd034/images/sd034_1_670x450.jpg
328,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,전통 문화체험,전통 수공예 실연을 보다,https://www.gotokyo.org/kr/workshop/sd015/index.html,https://www.gotokyo.org/en/workshop/sd015/images/sd015_1_670x450.jpg
329,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,아트・박물관,우정 박물관,https://www.gotokyo.org/kr/spot/903/index.html,https://www.gotokyo.org/en/spot/903/images/903_0805_3_670x450.jpg
330,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,아트・박물관,병풍 박물관,https://www.gotokyo.org/kr/spot/524/index.html,https://www.gotokyo.org/kr/spot/524/images/524_0692_6_670x450.jpg
331,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,아트・박물관,교통과 문화의 도부 박물관,https://www.gotokyo.org/kr/spot/349/index.html,https://www.gotokyo.org/kr/spot/349/images/349_0250_2_670x450.jpg
332,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,기타 정보,도쿄 스카이트리®,https://www.gotokyo.org/kr/spot/6/index.html,https://www.gotokyo.org/en/spot/6/images/4507_1_670x450.jpg
333,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,기타 정보,도쿄스카이트리 주변,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-skytree-and-around/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/tokyo-skytree-and-around/images/24_0985_27_670x450.jpg
334,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도쿄스카이트리 주변,https://www.gotokyo.org/kr/destinations/eastern-tokyo/skytree-and-around/index.html,기타 정보,아사쿠사에서 도쿄 스카이트리까지 여유롭게 산책,https://www.gotokyo.org/kr/story/walks-and-tours/strolling-from-asakusa-to-tokyo-skytree/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/strolling-from-asakusa-to-tokyo-skytree/images/93_0163_3_670x450_1.jpg
335,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,가족이 함께 즐기기,키자니아 도쿄,https://www.gotokyo.org/kr/spot/57/index.html,https://www.gotokyo.org/kr/spot/57/images/57_main_450.jpg
336,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,가족이 함께 즐기기,도쿄도 유메노시마 열대식물관,https://www.gotokyo.org/kr/spot/483/index.html,https://www.gotokyo.org/kr/spot/483/images/483_0340_2_670x450_2.jpg
337,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,가족이 함께 즐기기,가스테나니 가스 과학관,https://www.gotokyo.org/kr/spot/881/index.html,https://www.gotokyo.org/en/spot/881/images/881_0787_1_670x450.jpg
338,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,가족이 함께 즐기기,어반독 라라포트 도요스,https://www.gotokyo.org/kr/spot/522/index.html,https://www.gotokyo.org/en/spot/522/images/522_0691_4_670x450.jpg
339,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,체험・활동,도쿄 게이트 브리지,https://www.gotokyo.org/kr/spot/496/index.html,https://www.gotokyo.org/en/spot/496/images/496_0351_1_670x450.jpg
340,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,체험・활동,팀랩 플래닛 TOKYO DMM,https://www.gotokyo.org/kr/spot/1825/index.html,https://www.gotokyo.org/en/spot/1825/images/1825_main_3.jpg
341,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,체험・활동,도쿄도 중앙도매시장 도요스 시장,https://www.gotokyo.org/kr/spot/1743/index.html,https://www.gotokyo.org/en/spot/1743/images/1743_1_670x450.jpg
342,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,체험・활동,WILDMAGIC THE THIRD PARK,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1517/images/1517_1_670x450.jpg
343,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,공원・정원,유메노시마 공원,https://www.gotokyo.org/kr/spot/1156/index.html,https://www.gotokyo.org/en/spot/1156/images/1156_main_450.jpg
344,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,공원・정원,하루미바시 공원,https://www.gotokyo.org/kr/spot/1173/index.html,https://www.gotokyo.org/kr/spot/1173/images/1173_0573_2_670x450_1.jpg
345,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,공원・정원,다쓰미노모리 해변공원,https://www.gotokyo.org/kr/spot/1171/index.html,https://www.gotokyo.org/kr/spot/1171/images/1171_0572_2_670x450_1.jpg
346,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,공원・정원,신키바 공원,https://www.gotokyo.org/kr/spot/1169/index.html,https://www.gotokyo.org/en/spot/1169/images/1169_0876_1_670x450.jpg
347,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,도요스,https://www.gotokyo.org/kr/destinations/eastern-tokyo/toyosu/index.html,공원・정원,도요스 구루리 공원,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_046/images/new46_670x450.jpg
348,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,기요스미 시라카와,https://www.gotokyo.org/kr/destinations/eastern-tokyo/kiyosumi-shirakawa/index.html,공원・정원,사루에 온시 공원,https://www.gotokyo.org/kr/spot/1152/index.html,https://www.gotokyo.org/en/spot/1152/images/5024_1_670x450.jpg
349,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,기요스미 시라카와,https://www.gotokyo.org/kr/destinations/eastern-tokyo/kiyosumi-shirakawa/index.html,공원・정원,오지마코마쓰가와 강 공원,https://www.gotokyo.org/kr/spot/1149/index.html,https://www.gotokyo.org/kr/spot/1149/images/1149_0078_4_670x450.jpg
350,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,기요스미 시라카와,https://www.gotokyo.org/kr/destinations/eastern-tokyo/kiyosumi-shirakawa/index.html,공원・정원,귀여운 겨울꽃을 찾아 도쿄의 유명 정원ㆍ공원을 둘러보자,https://www.gotokyo.org/kr/new-and-now/new-and-trending/190212/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/190212/images/190212_thum_400.jpg
